,Intolerance,wealth_intolerance,Avg pct similar neighbors
989,0.25,0.25,58.2
990,0.25,0.25,58.2
991,0.25,0.25,58.2
992,0.25,0.25,58.2
993,0.25,0.25,58.2
994,0.25,0.25,58.2
995,0.25,0.25,58.2
996,0.25,0.25,58.2
997,0.25,0.25,58.2
998,0.25,0.25,58.2
999,0.25,0.25,58.2
1000,0.25,0.25,58.2
1001,0.25,0.25,58.2
1002,0.25,0.25,58.2
1003,0.25,0.25,58.2
1004,0.25,0.25,58.2
1005,0.25,0.25,58.2
1006,0.25,0.25,58.2
1007,0.25,0.25,58.2
1008,0.25,0.25,58.2
1009,0.25,0.25,58.2
1010,0.25,0.25,58.2
1011,0.25,0.25,58.2
1012,0.25,0.25,58.2
1013,0.25,0.25,58.2
1014,0.25,0.25,58.2
1015,0.25,0.25,58.2
1016,0.25,0.25,58.2
1017,0.25,0.25,58.2
1018,0.25,0.25,58.2
1019,0.25,0.25,58.2
1020,0.25,0.25,0.0
1021,0.25,0.25,0.0
1022,0.25,0.25,52.2
1023,0.25,0.25,55.6
1024,0.25,0.25,57.0
1025,0.25,0.25,57.7
1026,0.25,0.25,57.9
1027,0.25,0.25,58.0
1028,0.25,0.25,58.0
1029,0.25,0.25,58.0
1030,0.25,0.25,58.0
1031,0.25,0.25,58.0
1032,0.25,0.25,58.0
1033,0.25,0.25,58.0
1034,0.25,0.25,58.0
1035,0.25,0.25,58.0
1036,0.25,0.25,58.0
1037,0.25,0.25,58.0
1038,0.25,0.25,58.0
1039,0.25,0.25,58.0
1040,0.25,0.25,58.0
1041,0.25,0.25,58.0
1042,0.25,0.25,58.0
1043,0.25,0.25,58.0
1044,0.25,0.25,58.0
1045,0.25,0.25,58.0
1046,0.25,0.25,58.0
1047,0.25,0.25,58.0
1048,0.25,0.25,58.0
1049,0.25,0.25,58.0
1050,0.25,0.25,58.0
1051,0.25,0.25,58.0
1052,0.25,0.25,58.0
1053,0.25,0.25,58.0
1054,0.25,0.25,58.0
1055,0.25,0.25,58.0
1056,0.25,0.25,58.0
1057,0.25,0.25,58.0
1058,0.25,0.25,58.0
1059,0.25,0.25,58.0
1060,0.25,0.25,58.0
1061,0.25,0.25,58.0
1062,0.25,0.25,58.0
1063,0.25,0.25,58.0
1064,0.25,0.25,58.0
1065,0.25,0.25,58.0
1066,0.25,0.25,58.0
1067,0.25,0.25,58.0
1068,0.25,0.25,58.0
1069,0.25,0.25,58.0
1070,0.25,0.25,58.0
1071,0.25,0.25,0.0
1072,0.25,0.25,0.0
1073,0.25,0.25,52.4
1074,0.25,0.25,55.1
1075,0.25,0.25,56.3
1076,0.25,0.25,56.4
1077,0.25,0.25,56.2
1078,0.25,0.25,56.3
1079,0.25,0.25,56.7
1080,0.25,0.25,56.6
1081,0.25,0.25,56.7
1082,0.25,0.25,56.7
1083,0.25,0.25,56.9
1084,0.25,0.25,56.9
1085,0.25,0.25,56.9
1086,0.25,0.25,56.9
1087,0.25,0.25,56.9
1088,0.25,0.25,56.9
1089,0.25,0.25,56.9
1090,0.25,0.25,56.9
1091,0.25,0.25,56.9
1092,0.25,0.25,56.9
1093,0.25,0.25,56.9
1094,0.25,0.25,56.9
1095,0.25,0.25,56.9
1096,0.25,0.25,56.9
1097,0.25,0.25,56.9
1098,0.25,0.25,56.9
1099,0.25,0.25,56.9
1100,0.25,0.25,56.9
1101,0.25,0.25,56.9
1102,0.25,0.25,56.9
1103,0.25,0.25,56.9
1104,0.25,0.25,56.9
1105,0.25,0.25,56.9
1106,0.25,0.25,56.9
1107,0.25,0.25,56.9
1108,0.25,0.25,56.9
1109,0.25,0.25,56.9
1110,0.25,0.25,56.9
1111,0.25,0.25,56.9
1112,0.25,0.25,56.9
1113,0.25,0.25,56.9
1114,0.25,0.25,56.9
1115,0.25,0.25,56.9
1116,0.25,0.25,56.9
1117,0.25,0.25,56.9
1118,0.25,0.25,56.9
1119,0.25,0.25,56.9
1120,0.25,0.25,56.9
1121,0.25,0.25,56.9
1122,0.25,0.25,0.0
1123,0.25,0.25,0.0
1124,0.25,0.25,52.5
1125,0.25,0.25,56.1
1126,0.25,0.25,56.3
1127,0.25,0.25,57.2
1128,0.25,0.25,58.2
1129,0.25,0.25,58.2
1130,0.25,0.25,58.5
1131,0.25,0.25,58.5
1132,0.25,0.25,58.7
1133,0.25,0.25,58.7
1134,0.25,0.25,58.7
1135,0.25,0.25,58.7
1136,0.25,0.25,58.7
1137,0.25,0.25,58.7
1138,0.25,0.25,58.7
1139,0.25,0.25,58.7
1140,0.25,0.25,58.7
1141,0.25,0.25,58.7
1142,0.25,0.25,58.7
1143,0.25,0.25,58.7
1144,0.25,0.25,58.7
1145,0.25,0.25,58.7
1146,0.25,0.25,58.7
1147,0.25,0.25,58.7
1148,0.25,0.25,58.7
1149,0.25,0.25,58.7
1150,0.25,0.25,58.7
1151,0.25,0.25,58.7
1152,0.25,0.25,58.7
1153,0.25,0.25,58.7
1154,0.25,0.25,58.7
1155,0.25,0.25,58.7
1156,0.25,0.25,58.7
1157,0.25,0.25,58.7
1158,0.25,0.25,58.7
1159,0.25,0.25,58.7
1160,0.25,0.25,58.7
1161,0.25,0.25,58.7
1162,0.25,0.25,58.7
1163,0.25,0.25,58.7
1164,0.25,0.25,58.7
1165,0.25,0.25,58.7
1166,0.25,0.25,58.7
1167,0.25,0.25,58.7
1168,0.25,0.25,58.7
1169,0.25,0.25,58.7
1170,0.25,0.25,58.7
1171,0.25,0.25,58.7
1172,0.25,0.25,58.7
1173,0.25,0.25,0.0
1174,0.25,0.25,0.0
1175,0.25,0.25,54.0
1176,0.25,0.25,56.8
1177,0.25,0.25,57.2
1178,0.25,0.25,57.6
1179,0.25,0.25,57.6
1180,0.25,0.25,57.6
1181,0.25,0.25,57.6
1182,0.25,0.25,57.6
1183,0.25,0.25,57.6
1184,0.25,0.25,57.6
1185,0.25,0.25,57.6
1186,0.25,0.25,57.6
1187,0.25,0.25,57.6
1188,0.25,0.25,57.6
1189,0.25,0.25,57.6
1190,0.25,0.25,57.6
1191,0.25,0.25,57.6
1192,0.25,0.25,57.6
1193,0.25,0.25,57.6
1194,0.25,0.25,57.6
1195,0.25,0.25,57.6
1196,0.25,0.25,57.6
1197,0.25,0.25,57.6
1198,0.25,0.25,57.6
1199,0.25,0.25,57.6
1200,0.25,0.25,57.6
1201,0.25,0.25,57.6
1202,0.25,0.25,57.6
1203,0.25,0.25,57.6
1204,0.25,0.25,57.6
1205,0.25,0.25,57.6
1206,0.25,0.25,57.6
1207,0.25,0.25,57.6
1208,0.25,0.25,57.6
1209,0.25,0.25,57.6
1210,0.25,0.25,57.6
1211,0.25,0.25,57.6
1212,0.25,0.25,57.6
1213,0.25,0.25,57.6
1214,0.25,0.25,57.6
1215,0.25,0.25,57.6
1216,0.25,0.25,57.6
1217,0.25,0.25,57.6
1218,0.25,0.25,57.6
1219,0.25,0.25,57.6
1220,0.25,0.25,57.6
1221,0.25,0.25,57.6
1222,0.25,0.25,57.6
1223,0.25,0.25,57.6
1224,0.25,0.25,0.0
1225,0.25,0.25,0.0
1226,0.25,0.25,52.1
1227,0.25,0.25,56.3
1228,0.25,0.25,57.3
1229,0.25,0.25,58.0
1230,0.25,0.25,58.0
1231,0.25,0.25,58.0
1232,0.25,0.25,58.0
1233,0.25,0.25,58.0
1234,0.25,0.25,58.0
1235,0.25,0.25,58.0
1236,0.25,0.25,58.0
1237,0.25,0.25,58.0
1238,0.25,0.25,58.0
1239,0.25,0.25,58.0
1240,0.25,0.25,58.0
1241,0.25,0.25,58.0
1242,0.25,0.25,58.0
1243,0.25,0.25,58.0
1244,0.25,0.25,58.0
1245,0.25,0.25,58.0
1246,0.25,0.25,58.0
1247,0.25,0.25,58.0
1248,0.25,0.25,58.0
1249,0.25,0.25,58.0
1250,0.25,0.25,58.0
1251,0.25,0.25,58.0
1252,0.25,0.25,58.0
1253,0.25,0.25,58.0
1254,0.25,0.25,58.0
1255,0.25,0.25,58.0
1256,0.25,0.25,58.0
1257,0.25,0.25,58.0
1258,0.25,0.25,58.0
1259,0.25,0.25,58.0
1260,0.25,0.25,58.0
1261,0.25,0.25,58.0
1262,0.25,0.25,58.0
1263,0.25,0.25,58.0
1264,0.25,0.25,58.0
1265,0.25,0.25,58.0
1266,0.25,0.25,58.0
1267,0.25,0.25,58.0
1268,0.25,0.25,58.0
1269,0.25,0.25,58.0
1270,0.25,0.25,58.0
1271,0.25,0.25,58.0
1272,0.25,0.25,58.0
1273,0.25,0.25,58.0
1274,0.25,0.25,58.0
1275,0.25,0.25,0.0
1276,0.25,0.25,0.0
1277,0.25,0.25,52.0
1278,0.25,0.25,56.3
1279,0.25,0.25,58.1
1280,0.25,0.25,58.5
1281,0.25,0.25,59.3
1282,0.25,0.25,59.3
1283,0.25,0.25,59.6
1284,0.25,0.25,59.6
1285,0.25,0.25,59.6
1286,0.25,0.25,59.6
1287,0.25,0.25,59.6
1288,0.25,0.25,59.6
1289,0.25,0.25,59.6
1290,0.25,0.25,59.6
1291,0.25,0.25,59.6
1292,0.25,0.25,59.6
1293,0.25,0.25,59.6
1294,0.25,0.25,59.6
1295,0.25,0.25,59.6
1296,0.25,0.25,59.6
1297,0.25,0.25,59.6
1298,0.25,0.25,59.6
1299,0.25,0.25,59.6
1300,0.25,0.25,59.6
1301,0.25,0.25,59.6
1302,0.25,0.25,59.6
1303,0.25,0.25,59.6
1304,0.25,0.25,59.6
1305,0.25,0.25,59.6
1306,0.25,0.25,59.6
1307,0.25,0.25,59.6
1308,0.25,0.25,59.6
1309,0.25,0.25,59.6
1310,0.25,0.25,59.6
1311,0.25,0.25,59.6
1312,0.25,0.25,59.6
1313,0.25,0.25,59.6
1314,0.25,0.25,59.6
1315,0.25,0.25,59.6
1316,0.25,0.25,59.6
1317,0.25,0.25,59.6
1318,0.25,0.25,59.6
1319,0.25,0.25,59.6
1320,0.25,0.25,59.6
1321,0.25,0.25,59.6
1322,0.25,0.25,59.6
1323,0.25,0.25,59.6
1324,0.25,0.25,59.6
1325,0.25,0.25,59.6
1326,0.25,0.25,0.0
1327,0.25,0.25,0.0
1328,0.25,0.25,52.6
1329,0.25,0.25,55.9
1330,0.25,0.25,57.8
1331,0.25,0.25,58.9
1332,0.25,0.25,58.8
1333,0.25,0.25,58.8
1334,0.25,0.25,58.8
1335,0.25,0.25,58.8
1336,0.25,0.25,58.8
1337,0.25,0.25,58.8
1338,0.25,0.25,58.8
1339,0.25,0.25,58.8
1340,0.25,0.25,58.8
1341,0.25,0.25,58.8
1342,0.25,0.25,58.8
1343,0.25,0.25,58.8
1344,0.25,0.25,58.8
1345,0.25,0.25,58.8
1346,0.25,0.25,58.8
1347,0.25,0.25,58.8
1348,0.25,0.25,58.8
1349,0.25,0.25,58.8
1350,0.25,0.25,58.8
1351,0.25,0.25,58.8
1352,0.25,0.25,58.8
1353,0.25,0.25,58.8
1354,0.25,0.25,58.8
1355,0.25,0.25,58.8
1356,0.25,0.25,58.8
1357,0.25,0.25,58.8
1358,0.25,0.25,58.8
1359,0.25,0.25,58.8
1360,0.25,0.25,58.8
1361,0.25,0.25,58.8
1362,0.25,0.25,58.8
1363,0.25,0.25,58.8
1364,0.25,0.25,58.8
1365,0.25,0.25,58.8
1366,0.25,0.25,58.8
1367,0.25,0.25,58.8
1368,0.25,0.25,58.8
1369,0.25,0.25,58.8
1370,0.25,0.25,58.8
1371,0.25,0.25,58.8
1372,0.25,0.25,58.8
1373,0.25,0.25,58.8
1374,0.25,0.25,58.8
1375,0.25,0.25,58.8
1376,0.25,0.25,58.8
1377,0.25,0.25,0.0
1378,0.25,0.25,0.0
1379,0.25,0.25,52.3
1380,0.25,0.25,57.3
1381,0.25,0.25,58.5
1382,0.25,0.25,58.8
1383,0.25,0.25,59.7
1384,0.25,0.25,59.9
1385,0.25,0.25,60.2
1386,0.25,0.25,60.1
1387,0.25,0.25,60.1
1388,0.25,0.25,60.2
1389,0.25,0.25,60.2
1390,0.25,0.25,60.2
1391,0.25,0.25,60.2
1392,0.25,0.25,60.2
1393,0.25,0.25,60.2
1394,0.25,0.25,60.2
1395,0.25,0.25,60.2
1396,0.25,0.25,60.2
1397,0.25,0.25,60.2
1398,0.25,0.25,60.2
1399,0.25,0.25,60.2
1400,0.25,0.25,60.2
1401,0.25,0.25,60.2
1402,0.25,0.25,60.2
1403,0.25,0.25,60.2
1404,0.25,0.25,60.2
1405,0.25,0.25,60.2
1406,0.25,0.25,60.2
1407,0.25,0.25,60.2
1408,0.25,0.25,60.2
1409,0.25,0.25,60.2
1410,0.25,0.25,60.2
1411,0.25,0.25,60.2
1412,0.25,0.25,60.2
1413,0.25,0.25,60.2
1414,0.25,0.25,60.2
1415,0.25,0.25,60.2
1416,0.25,0.25,60.2
1417,0.25,0.25,60.2
1418,0.25,0.25,60.2
1419,0.25,0.25,60.2
1420,0.25,0.25,60.2
1421,0.25,0.25,60.2
1422,0.25,0.25,60.2
1423,0.25,0.25,60.2
1424,0.25,0.25,60.2
1425,0.25,0.25,60.2
1426,0.25,0.25,60.2
1427,0.25,0.25,60.2
1428,0.25,0.25,0.0
1429,0.25,0.25,0.0
1430,0.25,0.25,55.7
1431,0.25,0.25,59.1
1432,0.25,0.25,60.3
1433,0.25,0.25,60.6
1434,0.25,0.25,60.4
1435,0.25,0.25,60.4
1436,0.25,0.25,60.6
1437,0.25,0.25,60.7
1438,0.25,0.25,60.8
1439,0.25,0.25,60.9
1440,0.25,0.25,60.9
1441,0.25,0.25,60.9
1442,0.25,0.25,60.9
1443,0.25,0.25,60.9
1444,0.25,0.25,60.9
1445,0.25,0.25,60.9
1446,0.25,0.25,60.9
1447,0.25,0.25,60.9
1448,0.25,0.25,60.9
1449,0.25,0.25,60.9
1450,0.25,0.25,60.9
1451,0.25,0.25,60.9
1452,0.25,0.25,60.9
1453,0.25,0.25,60.9
1454,0.25,0.25,60.9
1455,0.25,0.25,60.9
1456,0.25,0.25,60.9
1457,0.25,0.25,60.9
1458,0.25,0.25,60.9
1459,0.25,0.25,60.9
1460,0.25,0.25,60.9
1461,0.25,0.25,60.9
1462,0.25,0.25,60.9
1463,0.25,0.25,60.9
1464,0.25,0.25,60.9
1465,0.25,0.25,60.9
1466,0.25,0.25,60.9
1467,0.25,0.25,60.9
1468,0.25,0.25,60.9
1469,0.25,0.25,60.9
1470,0.25,0.25,60.9
1471,0.25,0.25,60.9
1472,0.25,0.25,60.9
1473,0.25,0.25,60.9
1474,0.25,0.25,60.9
1475,0.25,0.25,60.9
1476,0.25,0.25,60.9
1477,0.25,0.25,60.9
1478,0.25,0.25,60.9
1479,0.25,0.25,0.0
1480,0.25,0.25,0.0
1481,0.25,0.25,53.8
1482,0.25,0.25,57.8
1483,0.25,0.25,59.0
1484,0.25,0.25,59.0
1485,0.25,0.25,59.0
1486,0.25,0.25,59.0
1487,0.25,0.25,59.0
1488,0.25,0.25,59.0
1489,0.25,0.25,59.0
1490,0.25,0.25,59.0
1491,0.25,0.25,59.0
1492,0.25,0.25,59.0
1493,0.25,0.25,59.0
1494,0.25,0.25,59.0
1495,0.25,0.25,59.0
1496,0.25,0.25,59.0
1497,0.25,0.25,59.0
1498,0.25,0.25,59.0
1499,0.25,0.25,59.0
1500,0.25,0.25,59.0
1501,0.25,0.25,59.0
1502,0.25,0.25,59.0
1503,0.25,0.25,59.0
1504,0.25,0.25,59.0
1505,0.25,0.25,59.0
1506,0.25,0.25,59.0
1507,0.25,0.25,59.0
1508,0.25,0.25,59.0
1509,0.25,0.25,59.0
1510,0.25,0.25,59.0
1511,0.25,0.25,59.0
1512,0.25,0.25,59.0
1513,0.25,0.25,59.0
1514,0.25,0.25,59.0
1515,0.25,0.25,59.0
1516,0.25,0.25,59.0
1517,0.25,0.25,59.0
1518,0.25,0.25,59.0
1519,0.25,0.25,59.0
1520,0.25,0.25,59.0
1521,0.25,0.25,59.0
1522,0.25,0.25,59.0
1523,0.25,0.25,59.0
1524,0.25,0.25,59.0
1525,0.25,0.25,59.0
1526,0.25,0.25,59.0
1527,0.25,0.25,59.0
1528,0.25,0.25,59.0
1529,0.25,0.25,59.0
1530,0.25,0.5,0.0
1531,0.25,0.5,0.0
1532,0.25,0.5,54.0
1533,0.25,0.5,56.7
1534,0.25,0.5,58.4
1535,0.25,0.5,58.6
1536,0.25,0.5,58.9
1537,0.25,0.5,59.3
1538,0.25,0.5,59.5
1539,0.25,0.5,59.8
1540,0.25,0.5,59.9
1541,0.25,0.5,60.3
1542,0.25,0.5,60.3
1543,0.25,0.5,60.3
1544,0.25,0.5,60.3
1545,0.25,0.5,60.3
1546,0.25,0.5,60.3
1547,0.25,0.5,60.3
1548,0.25,0.5,60.3
1549,0.25,0.5,60.3
1550,0.25,0.5,60.3
1551,0.25,0.5,60.3
1552,0.25,0.5,60.3
1553,0.25,0.5,60.3
1554,0.25,0.5,60.3
1555,0.25,0.5,60.3
1556,0.25,0.5,60.3
1557,0.25,0.5,60.3
1558,0.25,0.5,60.3
1559,0.25,0.5,60.3
1560,0.25,0.5,60.3
1561,0.25,0.5,60.3
1562,0.25,0.5,60.3
1563,0.25,0.5,60.3
1564,0.25,0.5,60.3
1565,0.25,0.5,60.3
1566,0.25,0.5,60.3
1567,0.25,0.5,60.3
1568,0.25,0.5,60.3
1569,0.25,0.5,60.3
1570,0.25,0.5,60.3
1571,0.25,0.5,60.3
1572,0.25,0.5,60.3
1573,0.25,0.5,60.3
1574,0.25,0.5,60.3
1575,0.25,0.5,60.3
1576,0.25,0.5,60.3
1577,0.25,0.5,60.3
1578,0.25,0.5,60.3
1579,0.25,0.5,60.3
1580,0.25,0.5,60.3
1581,0.25,0.5,0.0
1582,0.25,0.5,0.0
1583,0.25,0.5,52.1
1584,0.25,0.5,54.4
1585,0.25,0.5,55.2
1586,0.25,0.5,55.5
1587,0.25,0.5,55.7
1588,0.25,0.5,55.7
1589,0.25,0.5,55.7
1590,0.25,0.5,55.7
1591,0.25,0.5,55.7
1592,0.25,0.5,55.7
1593,0.25,0.5,55.7
1594,0.25,0.5,55.7
1595,0.25,0.5,55.7
1596,0.25,0.5,55.7
1597,0.25,0.5,55.7
1598,0.25,0.5,55.7
1599,0.25,0.5,55.7
1600,0.25,0.5,55.7
1601,0.25,0.5,55.7
1602,0.25,0.5,55.7
1603,0.25,0.5,55.7
1604,0.25,0.5,55.7
1605,0.25,0.5,55.7
1606,0.25,0.5,55.7
1607,0.25,0.5,55.7
1608,0.25,0.5,55.7
1609,0.25,0.5,55.7
1610,0.25,0.5,55.7
1611,0.25,0.5,55.7
1612,0.25,0.5,55.7
1613,0.25,0.5,55.7
1614,0.25,0.5,55.7
1615,0.25,0.5,55.7
1616,0.25,0.5,55.7
1617,0.25,0.5,55.7
1618,0.25,0.5,55.7
1619,0.25,0.5,55.7
1620,0.25,0.5,55.7
1621,0.25,0.5,55.7
1622,0.25,0.5,55.7
1623,0.25,0.5,55.7
1624,0.25,0.5,55.7
1625,0.25,0.5,55.7
1626,0.25,0.5,55.7
1627,0.25,0.5,55.7
1628,0.25,0.5,55.7
1629,0.25,0.5,55.7
1630,0.25,0.5,55.7
1631,0.25,0.5,55.7
1632,0.25,0.5,0.0
1633,0.25,0.5,0.0
1634,0.25,0.5,51.5
1635,0.25,0.5,54.4
1636,0.25,0.5,55.0
1637,0.25,0.5,56.0
1638,0.25,0.5,56.4
1639,0.25,0.5,56.4
1640,0.25,0.5,56.4
1641,0.25,0.5,56.3
1642,0.25,0.5,56.5
1643,0.25,0.5,56.6
1644,0.25,0.5,56.7
1645,0.25,0.5,56.8
1646,0.25,0.5,57.2
1647,0.25,0.5,57.2
1648,0.25,0.5,57.2
1649,0.25,0.5,57.2
1650,0.25,0.5,57.2
1651,0.25,0.5,57.2
1652,0.25,0.5,57.2
1653,0.25,0.5,57.2
1654,0.25,0.5,57.2
1655,0.25,0.5,57.2
1656,0.25,0.5,57.2
1657,0.25,0.5,57.2
1658,0.25,0.5,57.2
1659,0.25,0.5,57.2
1660,0.25,0.5,57.2
1661,0.25,0.5,57.2
1662,0.25,0.5,57.2
1663,0.25,0.5,57.2
1664,0.25,0.5,57.2
1665,0.25,0.5,57.2
1666,0.25,0.5,57.2
1667,0.25,0.5,57.2
1668,0.25,0.5,57.2
1669,0.25,0.5,57.2
1670,0.25,0.5,57.2
1671,0.25,0.5,57.2
1672,0.25,0.5,57.2
1673,0.25,0.5,57.2
1674,0.25,0.5,57.2
1675,0.25,0.5,57.2
1676,0.25,0.5,57.2
1677,0.25,0.5,57.2
1678,0.25,0.5,57.2
1679,0.25,0.5,57.2
1680,0.25,0.5,57.2
1681,0.25,0.5,57.2
1682,0.25,0.5,57.2
1683,0.25,0.5,0.0
1684,0.25,0.5,0.0
1685,0.25,0.5,52.2
1686,0.25,0.5,54.7
1687,0.25,0.5,55.7
1688,0.25,0.5,56.0
1689,0.25,0.5,56.2
1690,0.25,0.5,56.5
1691,0.25,0.5,56.7
1692,0.25,0.5,56.6
1693,0.25,0.5,56.6
1694,0.25,0.5,56.7
1695,0.25,0.5,56.7
1696,0.25,0.5,56.6
1697,0.25,0.5,56.6
1698,0.25,0.5,56.8
1699,0.25,0.5,56.8
1700,0.25,0.5,56.8
1701,0.25,0.5,56.8
1702,0.25,0.5,56.8
1703,0.25,0.5,56.8
1704,0.25,0.5,56.8
1705,0.25,0.5,56.8
1706,0.25,0.5,56.8
1707,0.25,0.5,56.8
1708,0.25,0.5,56.8
1709,0.25,0.5,56.8
1710,0.25,0.5,56.8
1711,0.25,0.5,56.8
1712,0.25,0.5,56.8
1713,0.25,0.5,56.8
1714,0.25,0.5,56.8
1715,0.25,0.5,56.8
1716,0.25,0.5,56.8
1717,0.25,0.5,56.8
1718,0.25,0.5,56.8
1719,0.25,0.5,56.8
1720,0.25,0.5,56.8
1721,0.25,0.5,56.8
1722,0.25,0.5,56.8
1723,0.25,0.5,56.8
1724,0.25,0.5,56.8
1725,0.25,0.5,56.8
1726,0.25,0.5,56.8
1727,0.25,0.5,56.8
1728,0.25,0.5,56.8
1729,0.25,0.5,56.8
1730,0.25,0.5,56.8
1731,0.25,0.5,56.8
1732,0.25,0.5,56.8
1733,0.25,0.5,56.8
1734,0.25,0.5,0.0
1735,0.25,0.5,0.0
1736,0.25,0.5,53.8
1737,0.25,0.5,55.6
1738,0.25,0.5,56.4
1739,0.25,0.5,56.8
1740,0.25,0.5,57.6
1741,0.25,0.5,57.6
1742,0.25,0.5,57.6
1743,0.25,0.5,57.6
1744,0.25,0.5,57.6
1745,0.25,0.5,57.6
1746,0.25,0.5,57.6
1747,0.25,0.5,57.6
1748,0.25,0.5,57.6
1749,0.25,0.5,57.6
1750,0.25,0.5,57.6
1751,0.25,0.5,57.6
1752,0.25,0.5,57.6
1753,0.25,0.5,57.6
1754,0.25,0.5,57.6
1755,0.25,0.5,57.6
1756,0.25,0.5,57.6
1757,0.25,0.5,57.6
1758,0.25,0.5,57.6
1759,0.25,0.5,57.6
1760,0.25,0.5,57.6
1761,0.25,0.5,57.6
1762,0.25,0.5,57.6
1763,0.25,0.5,57.6
1764,0.25,0.5,57.6
1765,0.25,0.5,57.6
1766,0.25,0.5,57.6
1767,0.25,0.5,57.6
1768,0.25,0.5,57.6
1769,0.25,0.5,57.6
1770,0.25,0.5,57.6
1771,0.25,0.5,57.6
1772,0.25,0.5,57.6
1773,0.25,0.5,57.6
1774,0.25,0.5,57.6
1775,0.25,0.5,57.6
1776,0.25,0.5,57.6
1777,0.25,0.5,57.6
1778,0.25,0.5,57.6
1779,0.25,0.5,57.6
1780,0.25,0.5,57.6
1781,0.25,0.5,57.6
1782,0.25,0.5,57.6
1783,0.25,0.5,57.6
1784,0.25,0.5,57.6
1785,0.25,0.5,0.0
1786,0.25,0.5,0.0
1787,0.25,0.5,54.5
1788,0.25,0.5,56.4
1789,0.25,0.5,56.8
1790,0.25,0.5,57.1
1791,0.25,0.5,57.1
1792,0.25,0.5,57.1
1793,0.25,0.5,57.1
1794,0.25,0.5,57.1
1795,0.25,0.5,57.1
1796,0.25,0.5,57.1
1797,0.25,0.5,57.1
1798,0.25,0.5,57.1
1799,0.25,0.5,57.1
1800,0.25,0.5,57.1
1801,0.25,0.5,57.1
1802,0.25,0.5,57.1
1803,0.25,0.5,57.1
1804,0.25,0.5,57.1
1805,0.25,0.5,57.1
1806,0.25,0.5,57.1
1807,0.25,0.5,57.1
1808,0.25,0.5,57.1
1809,0.25,0.5,57.1
1810,0.25,0.5,57.1
1811,0.25,0.5,57.1
1812,0.25,0.5,57.1
1813,0.25,0.5,57.1
1814,0.25,0.5,57.1
1815,0.25,0.5,57.1
1816,0.25,0.5,57.1
1817,0.25,0.5,57.1
1818,0.25,0.5,57.1
1819,0.25,0.5,57.1
1820,0.25,0.5,57.1
1821,0.25,0.5,57.1
1822,0.25,0.5,57.1
1823,0.25,0.5,57.1
1824,0.25,0.5,57.1
1825,0.25,0.5,57.1
1826,0.25,0.5,57.1
1827,0.25,0.5,57.1
1828,0.25,0.5,57.1
1829,0.25,0.5,57.1
1830,0.25,0.5,57.1
1831,0.25,0.5,57.1
1832,0.25,0.5,57.1
1833,0.25,0.5,57.1
1834,0.25,0.5,57.1
1835,0.25,0.5,57.1
1836,0.25,0.5,0.0
1837,0.25,0.5,0.0
1838,0.25,0.5,53.6
1839,0.25,0.5,57.0
1840,0.25,0.5,57.6
1841,0.25,0.5,58.1
1842,0.25,0.5,58.6
1843,0.25,0.5,58.8
1844,0.25,0.5,58.8
1845,0.25,0.5,58.8
1846,0.25,0.5,58.8
1847,0.25,0.5,58.8
1848,0.25,0.5,58.8
1849,0.25,0.5,58.8
1850,0.25,0.5,58.8
1851,0.25,0.5,58.8
1852,0.25,0.5,58.8
1853,0.25,0.5,58.8
1854,0.25,0.5,58.8
1855,0.25,0.5,58.8
1856,0.25,0.5,58.8
1857,0.25,0.5,58.8
1858,0.25,0.5,58.8
1859,0.25,0.5,58.8
1860,0.25,0.5,58.8
1861,0.25,0.5,58.8
1862,0.25,0.5,58.8
1863,0.25,0.5,58.8
1864,0.25,0.5,58.8
1865,0.25,0.5,58.8
1866,0.25,0.5,58.8
1867,0.25,0.5,58.8
1868,0.25,0.5,58.8
1869,0.25,0.5,58.8
1870,0.25,0.5,58.8
1871,0.25,0.5,58.8
1872,0.25,0.5,58.8
1873,0.25,0.5,58.8
1874,0.25,0.5,58.8
1875,0.25,0.5,58.8
1876,0.25,0.5,58.8
1877,0.25,0.5,58.8
1878,0.25,0.5,58.8
1879,0.25,0.5,58.8
1880,0.25,0.5,58.8
1881,0.25,0.5,58.8
1882,0.25,0.5,58.8
1883,0.25,0.5,58.8
1884,0.25,0.5,58.8
1885,0.25,0.5,58.8
1886,0.25,0.5,58.8
1887,0.25,0.5,0.0
1888,0.25,0.5,0.0
1889,0.25,0.5,52.0
1890,0.25,0.5,54.8
1891,0.25,0.5,56.0
1892,0.25,0.5,56.7
1893,0.25,0.5,57.2
1894,0.25,0.5,57.4
1895,0.25,0.5,57.3
1896,0.25,0.5,57.3
1897,0.25,0.5,57.4
1898,0.25,0.5,57.5
1899,0.25,0.5,57.5
1900,0.25,0.5,57.9
1901,0.25,0.5,57.9
1902,0.25,0.5,57.9
1903,0.25,0.5,57.9
1904,0.25,0.5,57.9
1905,0.25,0.5,57.9
1906,0.25,0.5,57.9
1907,0.25,0.5,57.9
1908,0.25,0.5,57.9
1909,0.25,0.5,57.9
1910,0.25,0.5,57.9
1911,0.25,0.5,57.9
1912,0.25,0.5,57.9
1913,0.25,0.5,57.9
1914,0.25,0.5,57.9
1915,0.25,0.5,57.9
1916,0.25,0.5,57.9
1917,0.25,0.5,57.9
1918,0.25,0.5,57.9
1919,0.25,0.5,57.9
1920,0.25,0.5,57.9
